max,min,mean,sd,rms,skewness,kurtosis,crest,form,spec_centroid,spec_spread,spec_entropy,peak_freq,peak_mag,band0_energy,band1_energy,band2_energy,band3_energy,band4_energy,band5_energy,band6_energy,band7_energy,BPFO_amp,BPFO_share,BPFI_amp,BPFI_share,BSF_amp,BSF_share,fault
0.38760738461538463,-0.34776184615384614,0.017719778545673075,0.126351103457755,0.12755703305266833,-0.054708586105940725,-0.34750029582647723,3.0386986537648726,1.2288043306220768,2809.1589328648292,932.5801554181966,3.8943401973624217,3234.375,27.238214444114558,0.514953519389119,0.48012881084029196,0.004777469575568829,4.7660974730084123e-05,2.7829350112132175e-05,2.0677702415916178e-05,4.2062002733574514e-05,1.9701095895994193e-06,43.16199877752287,0.10319763038562182,38.724232177454695,0.09258720894309157,43.16199877752287,0.10319763038562182,Ball_007_1
0.47606030769230767,-0.4076344615384615,0.017676996093749998,0.13643213755211955,0.1375395056465132,0.03813612260942331,0.17392299823299906,3.4612623148131574,1.2527105581047349,2697.193528519964,916.3471683348428,3.8482479190202348,2835.9375,41.18536736288317,0.6180500798811557,0.37790912315581543,0.0038738010209163677,7.013248466478564e-05,4.059345009465196e-05,1.585503126183945e-05,3.800408870221181e-05,2.4108642476355344e-06,59.008003809613655,0.1328923292738812,40.26283436951158,0.09067620487207778,51.5692043938996,0.11613935819312807,Ball_007_1
0.4823187692307692,-0.45707630769230767,0.017110637920673077,0.14184475407533098,0.14283866424079214,0.05719667074563649,-0.02411945783902203,3.376668157703394,1.247565840272374,2760.2923460852394,903.4862246416718,3.826898601874852,3351.5625,36.337232494421144,0.6606093893136273,0.3346721333579925,0.004560107796476906,6.590668102254753e-05,4.448337684879357e-05,2.0899949695441538e-05,2.4929431544193045e-05,2.1490278043026844e-06,53.044762901863926,0.10490186311772504,56.719091180129595,0.11216825212599163,60.505558119190354,0.11965640769143362,Ball_007_1
0.40346215384615386,-0.39365723076923076,0.01839716736778846,0.12768356099132586,0.12897126432103684,-0.010816039532174831,0.1891420753344195,3.128310449387012,1.274289350203538,2646.948429128376,1016.3526353177563,3.889355913912934,2765.625,35.96761175918845,0.6114262739567342,0.38369968637465046,0.0047469125289616035,4.302499524983391e-05,3.6266490496773685e-05,2.1780353624186172e-05,2.439738609600323e-05,1.6559982637943662e-06,66.51914407202487,0.13627305069895485,61.1304058306264,0.12523352501326096,62.998023158059326,0.12905958011811833,Ball_007_1
0.47689476923076923,-0.38343507692307693,0.017996642127403845,0.13643987331737154,0.1375886201456009,-0.0043592264433157685,-0.09705122054608006,3.4660916631484726,1.2471504016022914,2703.243729275869,990.5766242849251,3.9737214678021364,2765.625,27.30558622212036,0.5770623816017514,0.4176159150738887,0.0051763701556964085,6.396874364685527e-05,2.6633868388122218e-05,1.905253882608828e-05,3.333936783849077e-05,2.3386091677545186e-06,45.58265712957606,0.0949804741119199,44.4991760360025,0.09272282713740543,45.00048663180706,0.0937674068320795,Ball_007_1
0.663396923076923,-0.5131938461538461,0.017048603365384614,0.1424524876276557,0.14343450616086661,0.1446928190179762,1.3339333459403413,4.6250859771002455,1.337157287744803,2728.4910398940215,829.9762015578629,3.5616783023519996,2835.9375,56.66037181656525,0.6932197346024489,0.3029430444706317,0.0037049884248011146,5.219508257231385e-05,3.767438700952836e-05,1.2382063234547894e-05,2.8512132052542347e-05,1.4682899636850696e-06,74.91603113531073,0.12364361396148055,59.35623301814594,0.09796326701087303,76.510822772826,0.12627570483161468,Ball_007_1
0.4124326153846154,-0.4645864615384615,0.018280432391826924,0.1365585487569013,0.13774362367250972,-0.022908743939365116,0.030320591808390862,2.9942047725213645,1.2541670686129407,2790.166181429221,924.4707097129909,3.789213177343716,2835.9375,35.40882575094279,0.5868966737585717,0.4083227439493587,0.0045874625030770215,8.309260430654996e-05,5.3418041404811975e-05,1.8993865757475465e-05,3.5765932346482896e-05,1.8490827240576688e-06,50.957030068830534,0.10314585420195387,48.15859884029511,0.09748134472989833,50.407828281731526,0.10203417466758836,Ball_007_1
0.4182738461538461,-0.40575692307692307,0.018645713040865382,0.1340885934416578,0.13534634952862476,0.01655465821866041,-0.1043539248587444,3.0903962139398837,1.2595421295797098,2821.9272487576,961.3074778390454,3.7236744738769016,3304.6875,44.27597388437672,0.4645273147799642,0.5310295293639096,0.004313416154291724,4.955755105421813e-05,3.0298417216816353e-05,2.0596742722131194e-05,2.755078507929375e-05,1.736003427080844e-06,45.53379888046245,0.0942050076449584,42.79565732989764,0.08854005870491695,44.98521508460695,0.09307004104974549,Ball_007_1
0.49629599999999996,-0.553248,0.01833757752403846,0.15001481556776583,0.15109507980341239,-0.04640188205737109,0.10308252023290043,3.2846602327866896,1.2602029908951122,2847.2503709053467,781.912151516221,3.6149575418202047,3070.3125,42.572636289291886,0.48331667643286347,0.5131693704100403,0.003395485563194157,5.182664026393362e-05,2.5692880772707352e-05,1.629977454161734e-05,2.2734710194190718e-05,1.9135655727211272e-06,77.74218452298797,0.1316864420647974,67.2334596926322,0.11388585423672647,74.82450515678374,0.1267442241791179,Ball_007_1
0.4831532307692308,-0.3988726153846154,0.017400743689903846,0.15135378633655389,0.15231404724388098,0.14546570774116496,0.08950897474668063,3.172085828667,1.2745592745405947,2777.728667287557,742.8844550606786,3.4585656821108843,2835.9375,62.48010978854802,0.7070492512755245,0.2897167394095269,0.003121272979049412,4.476106185535859e-05,3.5227289650234685e-05,1.2899277653284995e-05,1.8679120532625522e-05,1.169560355596213e-06,79.83192700532871,0.12839633421619018,62.592195156046145,0.10066910207546743,74.44714479569585,0.11973581051089034,Ball_007_1
0.44309907692307693,-0.36445107692307693,0.017637778846153845,0.13637322609254435,0.13747606028108011,0.05558866524070989,-0.22013185863709417,3.2230999056645038,1.2520200236455927,2800.709687289385,863.8892773527388,3.7392445251414643,2882.8125,44.356195021096454,0.5534211602178509,0.4428756395278789,0.003568107826981543,4.785516721501502e-05,4.1654127012593786e-05,1.5268043778776093e-05,2.8831936869983772e-05,1.4825398466988427e-06,55.13049816713353,0.10009159356169799,65.41546374033285,0.11876435416015799,61.9665531496001,0.11250272097063503,Ball_007_1
0.42265476923076917,-0.4320424615384615,0.019391350060096155,0.14322815242355152,0.14450021229738672,-0.09531990668031506,-0.05832636149916759,2.9249422025825833,1.2478871088809511,2799.7773767106023,872.9533699199436,3.880322049996123,3046.875,37.56629902100998,0.4883184768674063,0.5083752497069846,0.00319156801058734,4.585103588423119e-05,2.4622328045028766e-05,1.5893808495967635e-05,2.6891190359302937e-05,1.4468205163888262e-06,71.30053480321057,0.12077010229561824,73.73073845843369,0.1248864240714721,62.00014397445886,0.10501693641996765,Ball_007_1
0.4487316923076923,-0.48857723076923076,0.019869902343749996,0.13718527915363776,0.13858363712842964,-0.09555197865520375,0.13716708224028418,3.2379846683619586,1.255027006857894,2866.9031225490057,825.0982404882318,3.8267072271220215,3398.4375,33.473082873015834,0.48320098414025486,0.5130142326474314,0.0036646042680536415,4.643061035385268e-05,2.5743539631000167e-05,1.5084408286200855e-05,3.1334597936648696e-05,1.5857717298634685e-06,65.83779193815863,0.11059678167705693,55.6350281749211,0.09345779807497522,65.88458318199196,0.11067538335591477,Ball_007_1
0.41994276923076923,-0.37655076923076924,0.019741860576923075,0.128773960231505,0.13024736793973013,-0.0793768455514624,-0.07563183045276478,3.2241939002183213,1.2471617916035194,2676.9362959963773,881.4392390904411,3.6396818944401423,2812.5,51.44068577782957,0.7490900555132247,0.24702791829873352,0.003729226225087801,6.534053188669022e-05,3.996283510634653e-05,1.834223306156161e-05,2.7593319219928135e-05,1.560925553107611e-06,64.64982635117964,0.1316476940487587,54.19467131399013,0.11035765926828402,54.19467131399013,0.11035765926828402,Ball_007_1
0.4925409230769231,-0.36966646153846155,0.019350197415865383,0.1362312096114236,0.13756565933617154,0.07474845727000234,-0.03362636327861823,3.5804060799308384,1.2496861594363466,2794.3132578320347,833.8604138498889,3.748990055378811,3375.0,37.76634612387848,0.62293502874625,0.3735457297160799,0.003393969387189205,5.266303370877583e-05,3.5259146869414467e-05,1.857620205214942e-05,1.749542402683446e-05,1.2779567327093156e-06,57.03762412662398,0.10790724351040903,62.804062426561586,0.11881654191382321,67.99537285623413,0.12863777846163588,Ball_007_1
0.45040061538461534,-0.42891323076923077,0.017970361478365383,0.13627103214013345,0.1374178329398187,-0.07647078564641724,-0.27894845497655174,3.2775994625229283,1.2309924567681392,2745.511552949977,879.0645584415643,3.8020460147982154,2765.625,40.318872700558,0.5201978244027464,0.47604395114896314,0.0036582710406672246,3.308400018952473e-05,2.4607680844650267e-05,1.7418786694892252e-05,2.3299685546076922e-05,1.5432161928840457e-06,48.25549819142195,0.09272689729007821,51.43125740757672,0.09882937907331986,51.11054551911943,0.09821310487752319,Ball_007_1
0.4017932307692308,-0.4113895384615384,0.01846062800480769,0.1255676995451078,0.12688712741734517,-0.04906562524006808,0.04431345961553079,3.1665405226464807,1.2675116089734058,2752.4822191266844,929.3472909777255,3.8825037809670904,2906.25,38.70209411966318,0.5952706967454418,0.4003396282013278,0.004243738502278877,5.74881464947606e-05,4.132822936727612e-05,1.3522736909641742e-05,3.15729328593039e-05,2.024490214890763e-06,59.44953107172309,0.11747958993962984,66.13604916357679,0.13069297260882506,60.08442449121873,0.11873421747382741,Ball_007_1
0.44581107692307687,-0.39928984615384616,0.02064854296875,0.13516171380999167,0.136697223631441,-0.06696547672573545,-0.07346823139210645,3.26130308341199,1.2419096608493434,2566.629618169533,905.097635330251,3.7665941424470257,2812.5,47.52991058752565,0.7993793692270661,0.19731247313875763,0.0031817234637027173,5.542950494400779e-05,3.78064422356579e-05,1.1515772981240546e-05,2.0121978899871125e-05,1.55963411381068e-06,71.40294968145095,0.13950440387162016,40.282459969421396,0.07870235879031742,61.608367943588384,0.12036811758921556,Ball_007_1
0.43287692307692305,-0.4522781538461538,0.01906956490384615,0.13827040231419166,0.13954575291633453,-0.041654365922237944,-0.08746442821649847,3.102042978953698,1.25662592717165,2741.622700290018,892.9746525086001,3.864533473576636,2929.6875,35.61289219638926,0.669829386877067,0.3261736292937689,0.003849464199970286,6.044380734554705e-05,4.359362124148576e-05,1.8410046081073146e-05,2.3493433945616694e-05,1.5785725188361497e-06,57.9904095830993,0.11745302138111526,57.75191966602932,0.11696998700473857,59.082083170679546,0.1196640828677482,Ball_007_1
0.40200184615384615,-0.3698750769230769,0.019624616286057692,0.13660874775591497,0.137978125974948,-0.0497211750101882,-0.2823149117638284,2.913518670537935,1.2424237875370578,2780.2459929251118,980.8318681477446,3.771627222332435,2765.625,40.11265760708401,0.547749121709886,0.4471101877001311,0.0049906459225546405,5.627817345617553e-05,2.8715617457689415e-05,2.094978979279435e-05,4.1832422395325465e-05,2.268311566770214e-06,34.594163135859915,0.06678725987878886,39.47842018792107,0.07621677386268616,43.896695782915884,0.08474666716347679,Ball_007_1
0.44122153846153844,-0.3588184615384616,0.019731470552884614,0.13081330042426942,0.13226146442156445,-0.00031930267254776215,-0.1183250226945014,3.3359795341083482,1.2435784479624161,2716.7050067463756,963.3959861619959,3.921332239636926,2929.6875,38.17269803489008,0.5836587806155212,0.4120341136624417,0.00413267441610153,7.103551771540927e-05,3.6557687105913686e-05,2.095513874031976e-05,4.412506852559557e-05,1.7571760574996128e-06,55.91713487409462,0.11900522290730683,53.107352689839686,0.1130253250475338,53.107352689839686,0.1130253250475338,Ball_007_1
0.4942098461538461,-0.4017932307692308,0.020741951322115385,0.13269792366881658,0.13427721129663286,0.10451195111604243,0.4152254692661468,3.680519139335439,1.288088231356271,2740.8727884179825,805.230924131199,3.630277732058429,2835.9375,51.03326861157032,0.6963780220289635,0.30055639750660645,0.002930369031650902,5.044973185751491e-05,4.374384000855525e-05,1.8037068945641338e-05,2.1554370854086573e-05,1.426227808018997e-06,73.158350211423,0.11424412529192568,64.93491579289348,0.10140240497803962,76.21726899292142,0.11902093476782834,Ball_007_1
0.412224,-0.38426953846153844,0.019352642127403844,0.13879659796106986,0.14010572390478312,0.00570979221336088,-0.42110866170090944,2.9422352528591227,1.2304768571766558,2799.259745966821,961.9755215631781,3.860859672169557,3304.6875,30.239538255135972,0.4337793995126828,0.5615337811745954,0.004526719380278901,6.630867140015166e-05,4.1375353582908466e-05,2.4654090356125846e-05,2.5624079209081023e-05,2.137737058041118e-06,65.9498967957301,0.1374845198433044,44.822422677574636,0.09344046858976994,58.76488924525499,0.12250606860770606,Ball_007_1
0.5246676923076923,-0.5298830769230769,0.018596920673076923,0.136389243060535,0.1376182693570256,0.019871953238385587,0.2512804324511544,3.8124857604954854,1.2590101451795086,2770.1781819515404,938.7769171797258,3.933124041336239,3304.6875,36.33123014659764,0.5547992206481133,0.44080894454067854,0.004256946106263279,6.304314969388678e-05,2.9409146437150884e-05,1.8218339145163302e-05,2.2590880728590283e-05,1.6269987482596005e-06,77.73982670609155,0.13485231148365828,61.11855299744401,0.10602002211044252,62.17187246826475,0.10784717521058945,Ball_007_1
0.5219556923076923,-0.4912892307692307,0.01748590114182692,0.1405207305017984,0.14157044465909907,0.09056513611045888,0.10055990901799694,3.6868973150756084,1.2724692133956312,2858.9563194436896,848.4606797811191,3.713199183938004,3070.3125,35.94499771411468,0.44276422580738956,0.5536681360357006,0.0034512636409265015,4.754039913698172e-05,3.11617152940932e-05,1.3441047122059417e-05,2.2552204557987557e-05,1.6789965417499217e-06,73.44329084546652,0.12118152704278577,57.83177739298344,0.09542250919592046,66.3579359573863,0.10949068210523724,Ball_007_1
0.45040061538461534,-0.3980381538461538,0.01824335426682692,0.12497408090702346,0.12626842298275803,0.027757491881903695,0.28561252382566105,3.5670091123741807,1.2724206141851275,2678.5933031335558,841.7924906586994,3.757836173911335,2812.5,42.087817084372375,0.7409822149476197,0.25546310522456284,0.003420031695603912,5.276562480126405e-05,4.086140645538032e-05,1.4480629164719732e-05,2.4481426824469582e-05,2.058985644047313e-06,61.89472378415519,0.11853242218344237,38.02173016777127,0.07281408651418711,54.97485734153058,0.10528042782136088,Ball_007_1
0.5509532307692308,-0.33941723076923075,0.01868279116586538,0.12458113274714985,0.1259441422749255,-0.006725323349771706,0.08714525596870448,4.374584008572197,1.2408782752422833,2744.159533932292,885.466557926129,3.7830202268730524,2882.8125,42.72887161448216,0.6439640785235958,0.3523660315229795,0.003566803874902743,4.258413205301408e-05,2.5456047459170953e-05,1.4885345238202132e-05,1.8690545446378553e-05,1.4698670032112112e-06,57.005060248214264,0.11030358116523319,44.66927886797482,0.0864341061258758,58.198160855584135,0.1126122055068316,Ball_007_1
0.4554073846153846,-0.45561599999999997,0.017615368990384614,0.1399328695389056,0.1410033618937934,0.06491284965504439,-0.10410929664046709,3.229762599266298,1.2505853341077842,2755.3105226365765,952.1710962233215,3.915522358758471,2812.5,34.29902635373742,0.5732097656395072,0.42223314836711673,0.004426763457070577,5.0687836273997037e-05,3.6649231222469625e-05,1.6630899678785008e-05,2.43513202764375e-05,2.0032343940885837e-06,59.25304579850212,0.11096649608665277,49.29201747453502,0.09231192068660683,55.9704904296306,0.10481907087693788,Ball_007_1
0.44226461538461537,-0.44956615384615384,0.018135786959134613,0.14550743098279262,0.14659802572958586,0.021294316061673445,0.15102405808521224,3.016852465669728,1.2744725541891244,2817.8868096147653,910.4475317313824,3.8312462975416133,3328.125,34.46802272980484,0.47018267203909586,0.5256091714281569,0.004039735603792195,6.928605576467032e-05,4.620854227334225e-05,1.565280924419003e-05,3.5219006741069924e-05,2.0543757407240563e-06,70.81278549029085,0.12468477238589605,69.36609203506964,0.12213748317918699,70.8484722355174,0.12474760840731448,Ball_007_1
0.3615304615384615,-0.3682061538461538,0.01954567247596154,0.1411619162493935,0.14247452433434313,-0.032913015268857294,-0.3920955559606698,2.5375095177721922,1.2344842655915484,2666.746455014853,872.6520336679106,3.689994188495999,2812.5,57.812242060646675,0.7086167287151435,0.28758375627143995,0.0036623647477286433,5.7753096779309346e-05,3.855902194588954e-05,1.4213649201081203e-05,2.5254700181785797e-05,1.3697368395872845e-06,51.381838919215625,0.09843770413844305,50.9580647623803,0.09762583449832253,58.4190112024728,0.11191957045077269,Ball_007_1
0.49629599999999996,-0.38593846153846156,0.01868839362980769,0.13828422967029783,0.13950787454480704,0.00981998548404773,-0.050437111239954646,3.5574766056707428,1.2425189530099878,2743.8911460010854,921.7787306644503,3.692658742839767,2882.8125,42.529411629770316,0.6277032032455638,0.3682342754360373,0.00394031541671903,5.049527873777011e-05,2.8750261556344286e-05,1.3549590504059533e-05,2.7853390436089444e-05,1.5573251137373914e-06,47.18477927650618,0.10290900609809357,47.89896930593035,0.10446663945402208,54.51625042465052,0.11889878968214108,Ball_007_1
0.5384363076923077,-0.4405956923076923,0.017157393028846155,0.1414240759150483,0.14242675094013083,0.0020897594469946323,0.03454226211843325,3.7804436606058625,1.2513437390431401,2731.4209238445424,845.1716279113789,3.7238153805494845,2906.25,44.727525941138964,0.7597752993443284,0.23552766290095944,0.0045656144163511575,5.2827050933104415e-05,3.059665421510923e-05,1.9037794349334378e-05,2.7236949831093313e-05,1.7248817477232136e-06,63.71854263890431,0.13426872035889614,44.047148967714335,0.09281684863491685,65.53674323840326,0.13810006140563008,Ball_007_1
0.4378836923076923,-0.36257353846153845,0.01861423737980769,0.13160071990761016,0.13287882785752012,0.03948583379664369,-0.08036703929521316,3.2953608890741792,1.246241608260298,2712.187883783921,986.2038858511024,3.8704880857854054,3000.0,33.7517175391204,0.4954274586588602,0.4994652368250249,0.0049040873849988485,9.639734219459135e-05,4.538089165829171e-05,1.8040054554798694e-05,4.1740669494322506e-05,1.658059446370829e-06,48.25904547780793,0.09958372076641192,49.35815489195081,0.10185175992686468,50.56416738986316,0.10434039621554002,Ball_007_1
0.6389889230769231,-0.48106707692307693,0.019230814002403847,0.160017350675055,0.16112999104160777,0.09136892948121095,0.37628730875781624,3.965673422720667,1.271325887674279,2774.077825344362,700.9454476330202,3.266195789569725,2835.9375,73.59859385254036,0.7533797160979058,0.24417301203966169,0.0023645792546628875,3.2116666818223755e-05,2.507206304292237e-05,8.702874639158517e-06,1.564881527713691e-05,1.1521488752474426e-06,97.64275354674407,0.1362451117749106,69.59730339962654,0.09711209522962776,74.55158388548736,0.1040250147658146,Ball_007_1
0.3615304615384615,-0.34984799999999994,0.019468969651442306,0.13465438431024854,0.13602202238506386,-0.00861954114777628,-0.4733969846680983,2.6578818282454826,1.2260042984545079,2728.8656407221642,1008.6777109899468,3.9725712341697816,3398.4375,33.49703049702502,0.5497693844292832,0.44561097926067883,0.004482775965046775,4.60270939131012e-05,3.120398167357089e-05,2.0203748481398527e-05,3.805563717622579e-05,1.3691579227053356e-06,47.360462342993124,0.10477191325055743,44.22539368384065,0.09783644164953197,56.396593696294765,0.12476185260994015,Ball_007_1
0.5086043076923077,-0.4024190769230769,0.01811296965144231,0.1454349958555228,0.14652334246570636,0.06804057392052851,-0.1708305522459952,3.471148686164773,1.2422635903299146,2871.625479979281,879.9546749248113,3.787288389904348,3304.6875,43.28923042886593,0.4918646487414056,0.5048407106006754,0.003174291686125874,4.956240822137868e-05,2.3411660338943675e-05,1.4361825946554747e-05,3.1563286812460916e-05,1.4496173545756441e-06,59.25108317474374,0.09887470248763242,64.37968249990281,0.10743300564907617,69.82801182918361,0.1165248553271409,Ball_007_1
0.37258707692307685,-0.33670523076923076,0.02016917578125,0.1217535485687464,0.12338348347883613,0.016659209656682484,-0.40818079255401285,3.019748400822112,1.2239306868894804,2739.7343606231075,1005.6986313239391,3.903877886710593,3375.0,30.046489586929233,0.48320986266420946,0.5116812215056156,0.004909462306822748,7.376915888476954e-05,6.203329406713603e-05,2.0527957805269625e-05,4.069574562343644e-05,2.4262950481910476e-06,39.67411450363272,0.08990600892807683,41.09851773369408,0.09313386696905093,41.09851773369408,0.09313386696905093,Ball_007_1
0.5361415384615384,-0.5280055384615384,0.018856365685096153,0.14894930426731623,0.150102047993712,0.12297652077828564,0.39701530308838606,3.571846924327097,1.2952043075622484,2797.459246594043,741.8047319233305,3.5304425514149833,2812.5,50.11405594884861,0.6683543528890092,0.3287442868640817,0.002799248150401186,3.9947208066938565e-05,2.8566311212578583e-05,1.19542579805625e-05,2.0278456575875297e-05,1.3657315043592936e-06,76.50994789627919,0.1125290160233775,59.8269961682411,0.08799212645619839,66.28297131461679,0.09748742152133026,Ball_007_1
0.5567944615384616,-0.417648,0.018179588040865384,0.13968509082165828,0.140829310558058,0.027020839621877617,0.12393423836179585,3.9536830744400944,1.2572367284220918,2745.742952850318,908.3569622236538,3.7213666851189995,2859.375,38.121264538312225,0.6483994270951859,0.34803743750301236,0.0034392554703819647,4.891949222686872e-05,2.3364323319567312e-05,2.189778434590855e-05,2.7953216777986476e-05,1.7451119864835725e-06,65.38189826533434,0.13089916262596848,56.977054501708544,0.11407207378563065,70.3848051721877,0.14091533441322898,Ball_007_1
0.44748,-0.38009723076923074,0.018498215444711537,0.14011784452123346,0.1412997094727337,0.005488621292010588,-0.20689861731220338,3.1668854923325176,1.257675699077896,2794.7980255010966,896.4785410495397,3.814838142823498,2812.5,36.7298138551817,0.5487365058569619,0.4474514825633049,0.0036780282678798614,5.010164780427715e-05,3.158712590984806e-05,2.009817958392043e-05,3.0455758775608086e-05,1.7405782291948197e-06,70.20635535465861,0.1288175889988159,48.49891869605692,0.0889878664675774,70.93497425417526,0.13015448976030056,Ball_007_1
0.41264123076923076,-0.40575692307692307,0.017983807391826923,0.1350439294576048,0.13620343422047812,-0.029629595592279605,-0.1981829091795242,3.029594908020244,1.2458725373394048,2698.8099935323253,1031.5540454106165,3.901461247718402,3046.875,37.54805793863572,0.49630079644876984,0.49847954628190494,0.004998723816610915,8.118064518740452e-05,6.200059458695829e-05,2.141221560290619e-05,5.449067450839036e-05,1.8492921352821384e-06,43.66163343329401,0.0978702219075033,36.65250547834267,0.08215883288269239,47.524417358053256,0.10652888834229231,Ball_007_1
